event_id,deccan_herald,firstpost,hindustan_times,india_today,indian_express,ndtv,news18,the_hindu,the_new_indian_express,the_times_of_india,theprint
EVT_00536,0,0,1,0,0,0,0,0,0,0,0
EVT_00537,0,0,1,0,0,0,0,0,0,0,0
EVT_00538,0,0,1,0,0,0,0,0,0,0,0
EVT_00539,0,0,0,0,0,0,0,0,0,1,0
EVT_00540,0,0,0,0,0,0,0,0,0,1,0
EVT_00541,0,0,0,0,1,0,0,0,0,0,0
EVT_00542,0,0,1,0,0,0,0,0,0,0,0
EVT_00543,0,0,1,0,0,0,0,0,0,1,0
EVT_00544,0,0,1,0,0,0,0,0,0,0,0
EVT_00545,0,0,0,0,0,0,0,1,0,0,0
EVT_00546,0,0,1,0,0,0,0,0,0,0,0
EVT_00547,0,0,1,0,0,0,0,0,0,0,0
EVT_00548,0,0,0,0,0,0,0,1,0,0,0
EVT_00549,0,0,1,0,0,0,0,0,0,0,0
EVT_00550,0,0,0,0,1,0,0,0,0,0,0
EVT_00551,0,0,1,0,0,0,0,0,0,0,0
EVT_00552,0,0,1,0,0,0,0,0,0,0,0
EVT_00553,0,0,1,0,0,0,0,0,0,0,0
EVT_00554,0,0,0,0,0,0,0,0,0,1,0
EVT_00555,0,0,1,0,0,0,0,0,0,0,0
EVT_00556,0,0,1,0,0,0,0,0,0,0,0
EVT_00557,0,0,1,0,0,0,0,0,0,0,0
EVT_00558,0,0,1,0,0,0,0,0,0,0,0
EVT_00559,0,0,1,0,0,0,0,0,0,0,0
EVT_00560,0,0,1,0,0,0,0,0,0,0,0
EVT_00561,0,0,1,1,0,0,0,0,0,1,0
EVT_00562,0,0,0,0,0,0,0,0,0,0,1
EVT_00563,0,0,1,0,0,0,0,0,0,0,0
EVT_00564,0,0,1,0,0,0,0,0,0,0,0
EVT_00565,0,0,1,0,0,0,0,0,0,0,0
EVT_00566,0,0,0,0,0,0,0,1,0,0,0
EVT_00567,0,0,1,0,0,0,0,0,0,0,0
EVT_00568,0,0,1,0,0,0,0,0,0,0,0
EVT_00569,0,0,1,0,0,0,0,0,0,0,0
EVT_00570,0,0,1,0,0,0,0,0,0,0,0
EVT_00571,0,0,0,0,0,0,0,0,0,1,0
EVT_00572,0,0,1,0,0,0,0,0,0,0,0
EVT_00573,0,0,1,0,0,0,0,0,0,0,0
EVT_00574,0,0,1,0,0,0,0,0,0,0,0
EVT_00575,0,0,1,0,0,0,0,0,0,0,0
EVT_00576,0,0,0,0,0,0,0,0,0,1,0
EVT_00578,0,0,0,0,0,0,0,0,0,0,1
EVT_00579,0,0,0,0,0,0,0,0,0,1,0
EVT_00580,0,0,1,0,0,0,0,0,0,0,0
EVT_00581,0,0,0,0,0,0,0,0,0,1,0
EVT_00582,0,0,1,0,0,0,0,0,0,0,0
EVT_00583,0,0,1,0,0,0,0,0,0,0,0
EVT_00584,0,0,1,0,0,0,0,0,0,0,0
EVT_00585,0,0,1,0,0,0,0,0,0,0,0
EVT_00586,0,0,1,0,0,0,0,0,0,0,0
EVT_00587,0,0,1,0,0,0,0,0,0,0,0
EVT_00588,0,0,0,0,0,0,0,1,0,0,0
EVT_00589,0,0,0,0,1,0,0,0,0,0,0
EVT_00590,0,0,1,0,0,0,0,0,0,0,0
EVT_00591,0,0,0,0,0,0,0,0,0,1,0
EVT_00592,0,0,0,0,0,0,0,0,0,1,0
EVT_00593,0,0,0,0,0,0,0,0,0,1,0
EVT_00594,0,0,0,0,0,0,0,1,0,0,0
EVT_00595,0,0,0,1,0,0,0,0,0,0,0
EVT_00596,0,0,0,0,0,0,0,1,0,0,0
EVT_00597,1,0,0,0,0,0,0,0,0,0,0
EVT_00598,0,0,0,0,0,0,0,1,0,0,0
EVT_00599,0,0,1,1,0,0,0,0,0,0,0
EVT_00600,0,0,0,1,0,0,0,0,0,0,0
EVT_00601,0,0,1,0,0,0,0,1,0,0,0
EVT_00602,0,0,0,1,0,0,0,0,0,0,0
EVT_00603,0,0,1,0,0,0,0,0,0,0,0
EVT_00604,0,0,1,0,0,0,0,0,0,0,0
EVT_00605,0,0,0,0,0,0,0,1,0,0,0
EVT_00606,0,0,0,0,0,0,0,1,0,0,0
EVT_00607,0,0,0,0,0,0,0,1,0,0,0
EVT_00608,0,0,0,0,0,0,0,0,0,1,0
EVT_00609,0,0,0,1,0,0,0,0,0,0,0
EVT_00610,0,0,1,0,0,0,0,0,0,0,0
EVT_00611,0,0,0,0,0,0,0,1,0,0,0
EVT_00612,0,0,0,0,0,0,0,0,0,1,0
EVT_00613,0,0,1,0,0,0,0,0,0,0,0
EVT_00614,0,0,0,1,0,0,0,0,0,0,0
EVT_00615,0,0,0,1,0,0,0,0,0,0,0
EVT_00616,0,0,0,0,0,0,0,1,0,0,0
EVT_00617,0,0,0,1,0,0,0,0,0,0,0
EVT_00618,0,0,0,0,0,0,0,0,0,1,0
EVT_00619,0,0,0,0,0,0,0,0,0,1,0
EVT_00620,0,0,0,0,1,0,0,0,0,0,0
EVT_00621,0,0,0,0,0,0,0,1,0,0,0
EVT_00622,0,0,0,0,0,0,0,1,0,0,0
EVT_00623,0,0,0,0,0,0,0,1,0,0,0
EVT_00624,0,0,1,1,0,0,0,0,0,0,0
EVT_00625,0,0,1,0,0,0,0,0,0,0,0
EVT_00626,0,0,0,0,0,0,0,1,0,0,0
EVT_00627,0,0,1,0,0,0,0,0,0,0,0
EVT_00628,0,0,1,1,0,0,0,1,0,1,0
EVT_00629,0,0,0,1,0,0,0,0,0,0,0
EVT_00630,1,0,0,0,0,0,0,0,0,0,0
EVT_00631,0,0,0,1,0,0,0,0,0,0,0
EVT_00632,1,0,1,1,0,0,0,0,0,0,0
EVT_00633,0,0,1,0,0,0,0,0,0,0,0
EVT_00634,0,0,1,1,0,0,0,0,0,0,0
EVT_00635,0,0,0,0,0,0,0,1,0,0,0
EVT_00636,0,0,0,0,0,0,0,1,0,0,0
EVT_00637,0,0,0,0,1,0,0,0,0,0,0
EVT_00638,1,0,0,0,0,0,0,0,0,0,0
EVT_00639,0,0,0,1,0,0,0,0,0,0,0
EVT_00640,0,0,0,0,0,0,0,1,0,0,0
EVT_00641,0,0,0,0,0,0,0,0,0,1,0
EVT_00642,0,0,1,0,0,0,0,0,0,0,0
EVT_00643,0,0,0,0,0,0,0,1,0,0,0
EVT_00644,0,0,0,0,0,0,0,1,0,0,0
EVT_00645,0,0,1,1,0,0,0,0,0,0,0
EVT_00646,0,0,0,0,0,0,0,1,0,0,0
EVT_00647,0,0,0,0,0,0,0,0,0,1,0
EVT_00648,0,0,1,0,0,0,0,0,0,0,0
EVT_00649,0,0,0,0,0,0,0,0,0,1,0
EVT_00650,0,0,0,0,1,0,0,0,0,0,0
EVT_00651,0,0,1,0,0,0,0,0,0,0,0
EVT_00652,0,0,1,1,0,0,0,1,0,0,0
EVT_00653,0,0,0,1,0,0,0,0,0,0,0
EVT_00654,0,0,0,0,0,0,0,0,0,1,0
EVT_00655,0,0,1,0,0,0,0,0,0,0,0
EVT_00657,0,0,0,0,0,0,0,1,0,0,0
EVT_00658,0,0,1,0,0,0,0,0,0,0,0
EVT_00659,0,0,0,0,0,0,0,1,0,0,0
EVT_00660,0,0,1,0,0,0,0,0,0,0,0
EVT_00661,0,0,0,0,0,0,0,1,0,0,0
EVT_00662,0,0,0,0,0,0,0,0,0,1,0
EVT_00663,1,0,0,0,0,0,0,1,0,0,0
EVT_00664,0,0,0,0,0,0,0,1,0,0,0
EVT_00665,0,0,1,0,0,0,0,0,0,0,0
EVT_00666,0,0,0,0,0,0,0,1,0,0,0
EVT_00667,0,0,1,1,0,0,0,0,0,0,0
EVT_00668,0,0,0,0,0,0,0,0,0,1,0
EVT_00669,0,0,0,0,1,0,0,0,0,0,0
EVT_00670,0,0,1,0,0,0,0,0,0,0,0
EVT_00671,0,0,0,0,0,0,0,0,0,1,0
EVT_00672,0,0,1,0,0,0,0,0,0,0,0
EVT_00673,0,0,0,0,0,0,0,1,0,0,0
EVT_00674,0,0,1,0,0,0,0,0,0,0,0
EVT_00675,0,0,0,0,0,0,0,1,0,0,0
EVT_00676,0,0,0,1,0,0,0,0,0,0,0
EVT_00677,0,0,1,0,0,0,0,0,0,0,0
EVT_00678,0,0,0,0,0,0,0,1,0,0,0
EVT_00679,0,0,0,0,0,0,0,1,0,0,0
EVT_00680,0,0,1,0,0,0,0,0,0,0,0
EVT_00682,0,0,0,0,0,0,0,1,0,0,0
EVT_00683,0,0,0,0,0,0,0,1,0,0,0
EVT_00684,0,0,1,0,0,0,0,0,0,0,0
EVT_00685,1,0,0,0,0,0,0,0,0,1,0
EVT_00686,0,0,1,0,0,0,0,0,0,0,0
EVT_00687,0,0,0,0,0,0,0,1,0,0,0
EVT_00689,0,0,0,1,0,0,0,0,0,0,0
EVT_00690,0,0,1,0,0,0,0,0,0,0,0
EVT_00692,0,0,1,0,0,0,0,0,0,0,0
EVT_00693,0,0,0,0,0,0,0,1,0,0,0
EVT_00694,0,0,1,0,0,0,0,0,0,0,0
EVT_00695,0,0,0,0,0,0,0,1,0,1,1
EVT_00696,0,0,0,0,0,0,0,0,0,1,0
EVT_00697,0,0,0,0,0,0,0,1,0,0,0
EVT_00699,0,0,0,1,0,0,0,0,0,0,0
EVT_00700,0,0,0,1,0,0,0,0,0,0,0
EVT_00701,0,0,0,0,0,0,0,1,0,0,0
EVT_00702,0,0,0,1,0,0,0,0,0,0,0
EVT_00703,0,0,0,0,0,0,0,0,0,1,0
EVT_00704,0,0,0,0,0,0,0,1,0,0,0
EVT_00705,0,0,0,0,0,0,0,1,0,0,0
EVT_00706,0,0,1,0,0,0,0,0,0,0,0
EVT_00707,0,0,0,0,0,0,0,1,0,0,0
EVT_00708,0,0,1,0,0,0,0,0,0,0,0
EVT_00709,1,0,0,0,0,0,0,0,0,0,0
EVT_00710,0,0,0,0,0,0,0,0,0,1,0
EVT_00711,0,0,0,0,0,0,0,1,0,0,0
EVT_00712,0,0,0,0,0,0,0,0,0,1,0
EVT_00713,0,0,0,0,0,0,0,0,0,1,0
EVT_00714,0,0,0,0,0,0,0,0,0,1,0
EVT_00715,0,0,0,0,0,0,0,1,0,0,0
EVT_00716,0,0,0,0,0,0,0,1,0,1,0
EVT_00717,0,0,1,0,0,0,0,0,0,0,0
EVT_00718,0,0,1,0,0,0,0,0,0,0,0
EVT_00719,0,0,0,0,0,0,0,0,0,1,0
EVT_00720,0,0,0,0,0,0,0,1,0,0,0
EVT_00721,0,0,0,0,0,0,0,1,0,0,0
EVT_00722,0,0,0,0,0,0,0,0,0,1,0
EVT_00724,0,0,1,0,0,0,0,0,0,0,0
EVT_00725,0,0,0,0,0,0,0,1,0,0,0
EVT_00726,0,0,0,0,0,0,0,1,0,0,0
EVT_00727,0,0,1,0,0,0,0,0,0,0,0
EVT_00728,0,0,1,0,0,0,0,0,0,0,0
EVT_00729,0,0,0,0,1,0,0,0,0,0,0
EVT_00730,0,0,0,1,0,0,0,0,0,0,0
EVT_00731,0,0,1,0,0,0,0,0,0,0,0
EVT_00732,0,0,0,0,0,0,0,0,0,1,0
EVT_00733,0,0,0,0,0,0,0,1,0,0,0
EVT_00734,0,0,0,0,1,0,0,0,0,0,0
EVT_00735,0,0,1,0,0,0,0,0,0,0,0
EVT_00736,0,0,0,0,0,0,0,1,0,0,0
EVT_00737,0,0,0,0,0,0,0,0,0,1,0
EVT_00738,0,0,0,1,0,0,0,0,0,0,0
EVT_00739,0,0,1,0,0,0,0,0,0,0,0
EVT_00740,0,0,0,1,0,0,0,0,0,0,0
EVT_00741,0,0,1,0,0,0,0,0,0,0,0
EVT_00742,0,0,0,0,0,0,0,0,0,1,0
EVT_00743,0,0,1,0,0,0,0,0,0,0,0
EVT_00744,0,0,0,0,0,0,0,0,0,1,0
EVT_00746,0,0,0,0,0,0,0,1,0,0,0
EVT_00747,0,0,1,0,0,0,0,0,0,0,0
EVT_00748,0,0,0,0,0,0,0,1,0,0,0
EVT_00749,0,0,0,0,0,0,0,0,0,1,0
EVT_00751,0,0,0,0,0,0,0,1,0,0,0
EVT_00752,0,0,1,0,0,0,0,0,0,0,0
EVT_00758,0,0,1,0,0,0,0,0,0,0,0
EVT_00760,0,0,0,0,0,0,0,0,0,0,1
EVT_00763,0,0,0,0,0,0,0,0,0,1,0
EVT_00765,0,0,0,0,0,0,0,0,0,0,1
EVT_00767,0,0,0,0,0,0,0,0,0,1,0
EVT_00769,0,0,0,0,0,0,0,0,0,1,0
EVT_00770,0,0,1,0,0,0,0,0,0,0,0
EVT_00771,0,0,0,0,0,0,0,0,0,0,1
EVT_00772,0,0,0,0,0,0,0,0,0,1,0
EVT_00773,0,0,0,0,0,0,0,0,0,0,1
EVT_00774,0,0,1,0,0,0,0,0,0,0,0
EVT_00775,0,0,1,0,0,0,0,0,0,0,0
EVT_00776,0,0,0,0,0,0,0,0,0,1,0
EVT_00779,0,0,0,0,0,0,0,0,0,0,1
EVT_00781,0,0,1,0,0,0,0,0,0,0,0
EVT_00785,0,0,0,0,0,0,0,0,0,1,0
EVT_00786,0,0,0,0,0,0,0,0,0,1,0
EVT_00788,0,0,0,0,0,0,0,0,0,0,1
EVT_00792,0,0,0,0,0,0,1,0,0,0,0
EVT_00793,0,0,0,0,0,0,1,0,0,0,0
EVT_00794,0,0,0,0,0,0,1,0,0,0,0
EVT_00795,0,0,0,0,0,0,1,0,0,0,0
EVT_00796,0,0,0,0,0,0,1,0,0,0,0
EVT_00797,0,0,0,0,0,0,1,0,0,0,0
EVT_00798,0,0,0,0,0,0,1,0,0,0,0
EVT_00799,0,0,0,0,0,0,1,0,0,0,0
EVT_00800,0,0,0,0,0,0,0,0,0,1,0
EVT_00803,0,0,0,0,0,0,0,0,0,1,0
EVT_00804,0,0,1,0,0,0,0,0,0,0,0
EVT_00805,0,0,1,0,0,0,0,0,0,0,0
EVT_00806,0,0,1,0,0,0,0,0,0,0,0
EVT_00807,0,0,1,0,0,0,0,0,0,0,0
EVT_00808,0,0,0,0,0,0,0,0,0,1,0
EVT_00809,0,0,1,0,0,0,0,1,0,0,0
EVT_00810,0,0,1,0,0,0,0,0,0,0,0
EVT_00811,0,0,0,0,0,0,0,0,0,1,0
EVT_00812,0,0,0,0,0,0,0,0,0,1,0
EVT_00813,0,0,1,0,0,0,0,0,0,0,0
EVT_00816,0,0,0,0,0,0,0,0,0,1,0
EVT_00817,0,0,1,0,0,0,0,0,0,0,0
EVT_00818,0,0,1,0,0,0,0,0,0,0,0
EVT_00819,0,0,1,0,0,0,0,0,0,0,0
EVT_00820,0,0,1,0,0,0,0,0,0,0,0
EVT_00821,0,0,1,0,0,0,0,0,0,1,0
EVT_00822,0,0,1,0,0,0,0,0,0,1,0
EVT_00823,0,0,1,0,0,0,0,0,0,1,0
EVT_00824,0,0,0,0,0,0,0,0,0,1,0
EVT_00825,0,0,1,0,0,0,0,0,0,0,0
EVT_00826,0,0,1,0,0,0,0,0,0,0,0
EVT_00827,0,0,0,0,0,0,0,1,0,1,0
EVT_00828,0,0,1,0,0,0,0,0,0,0,0
EVT_00829,0,0,0,0,0,0,0,0,0,1,0
EVT_00830,0,0,1,0,0,0,0,0,0,0,0
EVT_00831,0,0,0,0,0,0,0,0,0,1,0
EVT_00832,0,0,0,1,0,0,0,0,0,0,0
EVT_00833,0,0,1,0,0,0,0,0,0,0,0
EVT_00834,0,0,0,0,0,0,0,1,0,0,0
EVT_00835,0,0,1,1,0,0,0,1,0,0,0
EVT_00837,0,0,1,0,0,0,0,0,0,0,0
EVT_00838,0,0,1,0,0,0,0,0,0,0,0
EVT_00839,0,0,1,0,0,0,0,0,0,0,0
EVT_00840,0,0,0,0,0,0,0,0,0,1,0
EVT_00841,0,0,0,0,0,0,0,0,0,1,0
EVT_00842,0,0,0,0,0,0,0,1,0,0,0
EVT_00843,0,0,1,0,0,0,0,0,0,0,0
EVT_00845,0,0,1,0,0,0,0,0,0,0,0
EVT_00846,0,0,1,0,0,0,0,0,0,0,0
EVT_00847,0,0,1,0,0,0,0,0,0,0,0
EVT_00848,0,0,1,0,0,0,0,0,0,0,0
EVT_00849,0,0,0,0,0,0,0,1,0,0,0
EVT_00850,0,0,0,0,0,0,0,0,0,1,0
EVT_00851,0,0,0,0,0,0,0,1,0,0,0
EVT_00852,0,0,0,1,0,0,0,0,0,0,0
EVT_00853,0,0,0,0,0,0,0,0,0,1,0
EVT_00854,0,0,1,0,0,0,0,0,0,0,0
EVT_00855,0,0,0,0,0,0,0,1,0,1,0
EVT_00856,0,0,0,1,0,0,0,0,0,0,0
EVT_00857,0,0,0,0,0,0,0,1,0,0,0
EVT_00858,0,0,1,0,0,0,0,0,0,0,0
EVT_00859,0,0,0,0,0,0,0,1,0,0,0
EVT_00860,0,0,1,0,0,0,0,0,0,0,0
EVT_00861,0,0,1,0,0,0,0,0,0,0,0
EVT_00862,0,0,0,0,0,0,0,1,0,0,0
EVT_00863,0,0,1,0,0,0,0,0,0,0,0
EVT_00864,0,0,1,0,0,0,0,0,0,0,0
EVT_00865,0,0,1,0,0,0,0,0,0,0,0
EVT_00866,0,0,1,0,0,0,0,0,0,0,0
EVT_00867,0,0,1,0,0,0,0,0,0,0,0
EVT_00868,0,0,1,0,0,0,0,0,0,0,0
EVT_00869,0,0,0,0,0,0,0,0,0,1,0
EVT_00870,0,0,1,0,0,0,0,0,0,0,0
EVT_00871,0,0,0,1,0,0,0,0,0,0,0
EVT_00872,0,0,1,0,0,0,0,0,0,0,0
EVT_00874,0,0,0,0,0,0,0,1,0,0,0
EVT_00875,0,0,0,0,0,0,0,0,0,1,0
EVT_00876,0,0,1,0,0,0,0,0,0,0,0
EVT_00877,0,0,0,0,0,0,0,1,0,0,0
EVT_00878,0,0,0,0,0,0,0,1,0,0,0
EVT_00879,0,0,0,1,0,0,0,0,0,0,0
EVT_00880,0,0,1,0,0,0,0,0,0,0,0
EVT_00881,0,0,0,0,0,0,0,0,0,1,0
EVT_00882,0,0,1,0,0,0,0,0,0,0,0
EVT_00884,0,0,1,0,0,0,0,0,0,0,0
EVT_00885,0,0,0,0,0,0,0,1,0,0,0
EVT_00886,0,0,0,0,0,0,0,0,0,1,0
EVT_00887,0,0,1,0,0,0,0,0,0,0,0
EVT_00888,0,0,0,1,0,0,0,0,0,0,0
EVT_00889,0,0,1,0,0,0,0,0,0,0,0
EVT_00890,0,0,0,0,0,0,0,1,0,0,0
EVT_00891,0,0,0,0,0,0,0,0,0,1,0
EVT_00892,0,0,0,0,0,0,0,0,0,1,0
EVT_00893,0,0,0,0,0,0,0,1,0,0,0
EVT_00894,0,0,1,0,0,0,0,0,0,0,0
EVT_00895,0,0,1,0,0,0,0,0,0,0,0
EVT_00896,0,0,1,0,0,0,0,0,0,0,0
EVT_00897,0,0,1,0,0,0,0,0,0,0,0
EVT_00898,0,0,1,0,0,0,0,0,0,0,0
EVT_00899,0,0,1,0,0,0,0,0,0,0,0
EVT_00900,0,0,0,1,0,0,0,0,0,0,0
EVT_00901,0,0,1,0,0,0,0,0,0,0,0
EVT_00903,0,0,1,0,0,0,0,0,0,0,0
EVT_00904,0,0,1,0,0,0,0,0,0,0,0
EVT_00905,0,0,1,0,0,0,0,0,0,0,0
EVT_00906,0,0,0,0,0,0,0,0,0,1,0
EVT_00908,0,0,0,0,0,0,0,0,0,1,0
EVT_00909,0,0,0,0,0,0,0,1,0,0,0
EVT_00910,0,0,0,1,0,0,0,0,0,0,0
EVT_00911,0,0,1,0,0,0,0,0,0,0,0
EVT_00912,0,0,1,0,0,0,0,0,0,0,0
EVT_00913,0,0,1,0,0,0,0,0,0,0,0
EVT_00914,0,0,0,0,0,0,0,1,0,0,0
EVT_00915,0,0,1,0,0,0,0,0,0,0,0
EVT_00916,0,0,0,0,0,0,0,1,0,0,0
EVT_00917,0,0,1,0,0,0,0,0,0,1,0
EVT_00918,0,0,0,0,0,0,0,1,0,0,0
EVT_00920,0,0,1,0,0,0,0,0,0,1,0
EVT_00921,0,0,1,0,0,0,0,0,0,0,0
EVT_00922,0,0,1,1,0,0,0,0,0,0,0
EVT_00923,0,0,0,0,0,0,0,0,0,1,1
EVT_00924,0,0,1,0,0,0,0,0,0,0,0
EVT_00925,0,0,0,0,0,0,0,1,0,0,0
EVT_00926,0,0,1,0,0,0,0,0,0,0,0
EVT_00927,0,0,0,1,0,0,0,0,0,0,0
EVT_00928,0,0,1,0,0,0,0,0,0,0,0
EVT_00929,0,0,0,0,0,0,0,1,0,0,0
EVT_00930,0,0,0,0,0,0,0,1,0,0,0
EVT_00931,0,0,1,0,0,0,0,0,0,0,0
EVT_00932,0,0,0,1,0,0,0,0,0,0,0
EVT_00933,0,0,1,0,0,0,0,0,0,1,0
EVT_00934,0,0,0,0,0,0,0,1,0,0,0
EVT_00935,0,0,0,0,0,0,0,0,0,1,0
EVT_00936,0,0,1,0,0,0,0,0,0,0,0
EVT_00937,0,0,0,0,0,0,0,1,0,0,0
EVT_00938,0,0,0,0,0,0,0,0,0,1,0
EVT_00939,0,0,1,0,0,0,0,0,0,0,0
EVT_00940,0,0,0,0,0,0,0,0,0,1,0
EVT_00941,0,0,1,1,0,0,0,0,0,0,0
EVT_00942,0,0,0,1,0,0,0,0,0,0,0
EVT_00943,0,0,0,0,0,0,0,0,0,1,0
EVT_00944,0,0,0,0,0,0,0,0,0,1,0
EVT_00945,0,0,0,0,0,0,0,0,0,1,0
EVT_00946,0,0,0,0,0,0,0,0,0,1,0
EVT_00947,0,0,1,0,0,0,0,0,0,0,0
EVT_00948,0,0,0,0,0,0,0,0,0,1,0
EVT_00949,0,0,1,0,0,0,0,0,0,0,0
EVT_00950,0,0,0,0,0,0,0,0,0,1,0
EVT_00951,0,0,1,0,0,0,0,0,0,0,0
EVT_00952,0,0,1,0,0,0,0,0,0,0,0
EVT_00953,0,0,1,0,0,0,0,0,0,0,0
EVT_00954,0,0,0,0,0,0,0,0,0,1,0
EVT_00955,0,0,1,0,0,0,0,0,0,0,0
EVT_00956,0,0,0,0,0,0,0,0,0,1,0
EVT_00957,0,0,0,0,0,0,0,1,0,0,0
EVT_00958,0,0,1,0,0,0,0,0,0,0,0
EVT_00959,0,0,0,1,0,0,0,0,0,0,0
EVT_00960,0,0,1,0,0,0,0,0,0,0,0
EVT_00961,0,0,1,0,0,0,0,0,0,0,0
EVT_00962,0,0,1,0,1,0,0,0,0,0,1
EVT_00963,0,0,1,0,0,0,0,0,0,0,0
EVT_00964,0,0,1,0,0,0,0,0,0,0,0
EVT_00965,0,0,1,0,0,0,0,0,0,0,0
EVT_00966,0,0,0,0,0,0,0,1,0,0,0
EVT_00967,0,0,1,0,0,0,0,0,0,0,0
EVT_00968,0,0,1,0,0,0,0,0,0,0,0
EVT_00969,0,0,0,0,0,0,0,0,0,1,0
EVT_00970,0,0,1,0,0,0,0,0,0,0,0
EVT_00971,0,0,0,0,0,0,0,0,0,1,0
EVT_00972,0,0,1,0,0,0,0,0,0,0,0
EVT_00973,0,0,0,0,0,0,0,0,0,1,0
EVT_00974,0,0,1,0,0,0,0,0,0,0,0
EVT_00975,0,0,1,0,0,0,0,0,0,0,0
EVT_00976,0,0,0,0,0,0,0,1,0,0,0
EVT_00977,0,0,0,0,0,0,0,0,0,1,0
EVT_00978,0,0,0,1,0,0,0,0,0,0,0
EVT_00979,0,0,0,0,0,0,0,1,0,0,0
EVT_00980,0,0,0,0,0,0,0,1,0,0,0
EVT_00981,0,0,0,0,0,0,0,1,0,0,0
EVT_00982,0,0,0,0,0,0,0,1,0,0,0
EVT_00983,0,0,0,0,0,0,0,1,0,0,0
EVT_00984,0,0,0,0,0,0,0,1,0,0,0
EVT_00985,0,0,0,0,0,0,0,1,0,0,0
EVT_00986,0,0,0,0,0,0,0,1,0,0,0
EVT_00987,0,0,0,1,0,0,0,0,0,0,0
EVT_00988,0,0,0,0,0,0,0,1,0,0,0
EVT_00989,1,0,0,0,0,0,0,0,0,0,0
EVT_00990,0,0,0,0,0,0,0,1,0,0,0
EVT_00991,0,0,0,0,0,0,0,1,0,0,0
EVT_00993,0,0,0,1,0,0,0,0,0,0,0
EVT_00995,1,0,0,0,0,0,0,0,0,0,0
EVT_00996,0,0,0,0,0,0,0,1,0,0,0
EVT_00997,0,0,0,0,0,0,0,1,0,0,0
EVT_00998,0,0,0,0,0,0,0,0,0,1,0
EVT_00999,0,0,0,0,0,0,0,1,0,0,0
EVT_01000,0,0,0,0,0,0,0,1,0,0,0
EVT_01001,0,0,0,0,0,0,0,1,0,0,0
EVT_01002,0,0,0,0,0,0,0,1,0,0,0
EVT_01004,0,0,0,0,0,0,0,0,0,1,0
EVT_01005,0,0,0,0,0,0,0,0,0,1,0
EVT_01006,0,0,0,1,0,0,0,0,0,0,0
EVT_01007,1,0,0,0,0,0,0,0,0,0,0
EVT_01008,0,0,0,0,0,0,0,1,0,0,0
EVT_01010,0,0,0,0,0,0,0,1,0,0,0
EVT_01011,0,0,0,0,0,0,0,0,0,0,1
EVT_01012,0,0,1,0,0,0,0,0,0,0,0
EVT_01016,0,0,0,0,0,0,0,0,0,1,0
EVT_01017,1,0,0,0,0,0,0,0,0,0,0
EVT_01019,0,0,0,0,0,0,0,0,0,1,0
EVT_01020,0,0,0,1,0,0,0,0,0,0,0
EVT_01021,0,0,0,0,0,0,0,0,0,1,0
EVT_01022,0,0,0,0,0,0,0,0,0,1,0
EVT_01023,1,0,0,0,0,0,0,0,0,0,0
EVT_01024,0,0,0,0,0,0,0,1,0,0,0
EVT_01025,0,0,0,0,0,0,0,0,0,0,1
EVT_01026,0,0,0,0,1,0,0,0,0,0,0
EVT_01027,0,0,0,0,0,0,0,0,0,0,1
EVT_01028,0,0,0,0,0,0,0,0,0,0,1
EVT_01029,0,0,0,0,1,0,0,0,0,0,0
EVT_01030,0,0,0,0,1,0,0,0,0,0,0
EVT_01031,0,0,0,0,0,0,0,1,0,0,0
EVT_01032,0,0,0,0,0,0,0,0,0,0,1
EVT_01033,0,0,0,0,1,0,0,0,0,0,0
EVT_01034,0,0,0,0,1,0,0,0,0,0,0
EVT_01036,0,0,0,0,1,0,0,0,0,0,0
EVT_01039,0,0,1,0,0,0,0,0,0,0,0
EVT_01040,0,0,1,0,0,0,0,0,0,0,0
EVT_01041,0,0,1,0,0,0,0,0,0,0,0
EVT_01042,0,0,0,0,1,0,0,0,0,0,0
EVT_01044,0,0,1,0,0,0,0,0,0,0,0
EVT_01045,0,0,1,0,0,0,0,0,0,0,0
EVT_01046,0,0,1,0,0,0,0,0,0,0,0
EVT_01047,0,0,1,0,0,0,0,0,0,0,0
EVT_01048,0,0,0,1,0,0,0,0,0,0,0
EVT_01050,0,0,1,0,0,0,0,0,0,0,0
EVT_01051,0,0,1,0,0,0,0,0,0,0,0
EVT_01054,0,0,0,0,0,0,0,1,0,0,0
EVT_01055,0,0,0,0,0,0,0,1,0,0,0
EVT_01056,0,0,1,0,0,0,0,0,0,0,0
EVT_01057,0,0,1,0,0,0,0,0,0,0,0
EVT_01058,0,0,1,0,0,0,0,0,0,0,0
EVT_01059,0,0,1,0,0,0,0,0,0,0,0
EVT_01060,0,0,1,0,0,0,0,0,0,0,0
EVT_01061,0,0,1,0,0,0,0,0,0,0,0
EVT_01062,0,0,1,0,0,0,0,0,0,0,0
EVT_01063,0,0,1,0,0,0,0,0,0,0,0
EVT_01064,0,0,1,0,0,0,0,0,0,0,0
EVT_01065,0,0,1,0,0,0,0,0,0,0,0
EVT_01066,0,0,1,1,0,0,0,0,0,0,0
EVT_01067,0,0,0,0,0,0,0,0,0,0,1
EVT_01068,0,0,0,0,0,0,0,0,0,1,0
EVT_01069,0,0,0,0,0,0,0,1,0,0,0
EVT_01070,0,0,1,1,0,0,0,0,0,0,0
EVT_01071,0,0,1,0,0,0,0,0,0,0,0
